,Country,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016
199,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834.9429685,800.1312045,676.1531839,683.1918787,562.4017335,520.4906731,555.0153659,615.6138005,648.4257822,863.5936146,1092.15337,1479.739324,1887.197287,2419.807463,2584.22032,2982.709848,3372.175934,3797.392003,4382.00161,4036.459223,4439.203,5649.978486,6675.262954,7304.420525,7962.365824,6477.944726,6389.334143
200,Turks and Caicos Islands,1735.327889,1913.106498,2094.727795,2281.155403,2480.684211,2708.350794,2971.597799,3268.205054,3594.49128,3931.824477,4279.2104,4612.526597,4951.698569,5305.389895,5698.498626,6141.787818,6658.090734,7235.652289,7890.221225,8548.383861,9168.172265,9756.284368,10286.89035,11089.60773,11779.74577,12425.21791,13404.51334,14237.48554,15492.96757,16490.68423,16925.94362,17772.84132,16866.3376,17503.35925,19402.22175,21878.62061,26115.7468,27007.32346,29262.35996,23249.3221,22158.7344,22967.74681,22069.0934,22241.64386,23615.37411,25121.79242,26290.84504
201,Tuvalu,353.9879502,372.2891207,406.0386163,502.0131352,526.9855567,501.2037254,490.0815589,453.7177584,488.5020284,502.2058528,533.6041977,579.0806966,456.9671656,474.9128729,508.9454865,406.4301734,499.6451355,602.0697279,847.1843972,917.3309489,1059.53571,1120.648514,1175.659128,1046.162516,1243.552884,1274.377465,1349.740493,1444.169128,1394.945412,1474.826217,1301.789278,1349.748738,1519.379346,1877.129518,2185.219325,2183.817593,2259.304133,2638.972567,2929.474855,2595.66258,3022.001804,3698.953425,3718.014732,3541.98669,3442.76861,2967.367967,3084.624493
202,Tanzania,178.9897999,185.4945496,204.4535575,236.1858136,274.6516507,306.2288322,321.335298,372.0648512,431.986097,443.3116598,500.0337027,559.0595728,573.3162185,560.5183968,499.1276428,533.6902421,365.7231827,248.6742673,281.1866715,291.1774598,276.9770937,302.8497948,260.5703924,229.8860243,229.7215186,259.6740326,312.1437053,357.2839271,382.4843299,382.4729761,391.3362719,388.3000322,393.1440898,412.2926714,440.4951923,471.398782,463.7569171,527.3273565,650.8211224,657.8376224,693.8694679,725.5334502,812.2461842,900.1198035,947.7218456,870.428462,880.7542799
203,Uganda,150.7327219,162.0614957,171.3617782,195.3131963,230.3020477,257.7553939,264.274177,276.2541062,275.479364,253.2193473,258.7911027,285.2152874,316.8861729,339.7870871,325.1961479,323.7480153,356.4083887,384.9823666,424.8361273,362.2258774,247.5180774,193.9596702,201.4660378,201.4977091,306.8061232,347.7326851,341.5514916,356.6625716,332.1628211,305.5802517,281.8912576,283.4212691,288.1355128,294.1584576,339.9556397,390.778556,413.9713431,492.0628823,574.6321025,581.3299081,583.9048723,622.8588102,674.9305504,687.2418502,719.7056641,627.9066048,610.0044306
204,Ukraine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1819.367172,1716.41501,1582.332667,1392.297771,1099.430546,989.6453764,912.293694,1034.840829,871.872325,663.522801,662.8794615,812.1241976,916.142922,1093.100913,1423.625877,1903.06566,2400.116244,3206.414071,4072.849445,2642.781337,2970.191131,3579.939743,3876.148163,4063.104441,2974.458037,2038.415785,2098.857803
205,United Arab Emirates,4531.937138,5244.821594,6616.209791,10745.12079,24967.88118,26903.22919,30086.56867,33680.60177,28261.76573,33227.20149,42372.96709,44587.5448,39705.93566,34605.48006,32123.62445,29570.60809,23357.37975,23617.52195,22193.85722,23921.30772,27612.4478,26510.18746,26333.25909,25528.70903,25800.01389,27197.90159,28989.53402,29580.06137,27011.77125,28629.29163,33503.48492,31467.4496,31720.54445,33664.78841,36633.70448,39955.28575,42925.92733,43230.27018,46356.89921,33504.77299,35037.9065,40434.36947,42086.69578,43315.13842,44443.07336,39122.03731,37622.2465
206,Great Britain,2348.925107,2653.776479,3037.694241,3434.324305,3671.315427,4300.413599,4135.487592,4675.966249,5969.751567,7802.968076,10040.86923,9608.318547,9148.155903,8691.499056,8184.321569,8664.597212,10631.24452,13139.49471,16006.41442,16255.09035,19117.69901,19929.84471,20518.69718,18411.95446,19727.17698,23030.77616,24225.45044,26606.34723,27986.14412,28354.6002,27953.36209,27415.60538,29795.74771,34214.14955,40054.74212,41811.995,44285.4393,50061.89137,46567.64917,37988.76661,38560.97191,41053.48914,41433.01939,42385.08096,46493.82277,44123.84023,40248.60996
207,United States,5133.40091,5522.515724,6010.730457,6635.893125,7130.151267,7704.649618,8486.741376,9340.687108,10452.88794,11564.59319,12458.48702,13843.72836,14286.774,15393.2401,16936.89318,18049.27181,18881.61295,19845.73416,21202.10246,22620.55859,23678.77553,24214.15583,25399.85033,26454.48458,27817.06797,28849.25546,30134.29249,31633.07159,32986.43441,34642.99332,36473.07496,37288.87078,38181.74807,39688.18501,41959.92468,44366.03578,46523.22133,48163.2315,48516.28271,47108.30626,48484.65707,49888.62724,51558.97998,52898.81738,54852.31013,56639.76952,57807.7405
208,Uruguay,903.139886,1081.71056,868.3750629,1108.641774,1534.725539,1351.342899,1410.285792,1570.800476,1869.68178,2658.236563,3649.864628,4047.704818,3292.814342,1895.302197,1789.438185,1735.001377,2142.482749,2667.679331,2735.651176,2785.300596,2970.884759,3542.643743,4508.134639,5213.172605,6027.811791,6608.827906,6975.632251,7327.931859,7711.064297,7247.394173,6871.895794,6281.367995,4088.771652,3622.058754,4117.321813,5220.945612,5877.884713,7009.69532,9062.306265,9415.171462,11938.23423,14166.49075,15092.0937,16881.20298,16737.87574,15524.85905,15220.56537
209,USSR (Former),1788.073805,1862.317908,2089.427444,2480.163215,2453.597706,2706.000315,2692.879141,2863.521274,3230.412032,3437.188317,3552.608575,3397.297047,3564.672147,3655.089666,3422.650634,3304.53687,3044.077483,2833.893028,2745.560785,2713.492743,2721.579926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,Uzbekistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.4611607,723.4754435,642.0183308,627.9170437,595.0433365,589.3431405,598.892116,654.6681023,621.5518544,697.4552989,553.7185122,370.6260442,387.1486161,393.2945644,462.0221504,542.9934596,646.265105,819.2115448,1069.916584,1202.184891,1381.719529,1587.726887,1764.559386,1933.98262,2080.531443,2170.567459,2115.578965
211,Vanuatu,445.1386595,466.5478744,600.8206952,709.9424199,685.7747324,804.071902,752.8393738,764.942526,906.1577644,1159.103802,1073.305573,911.2335385,884.312414,921.9590661,1097.204907,1019.53968,967.838828,1005.271412,1156.335153,1106.207828,1169.469134,1354.558841,1372.322765,1372.452182,1464.467054,1620.550605,1649.282007,1630.225887,1459.108228,1461.333177,1431.810859,1346.923324,1362.265174,1580.462023,1787.947022,1886.432784,2047.097207,2393.367265,2697.962261,2643.440596,2965.801413,3275.092905,3158.58688,3167.343056,3148.366185,2898.65822,3097.313592
212,Venezuela,1193.513139,1272.442025,1361.639295,1576.817249,2349.522524,2404.378683,2674.899458,2997.989295,3165.889525,3784.446191,4506.505562,4922.149344,4895.025405,4755.228411,3396.300766,3424.897772,3259.071672,2520.755873,3081.579354,2137.241146,2368.166673,2544.074354,2810.914092,2732.276324,2631.046827,3375.100038,3013.484207,3714.284626,3875.220169,4077.327833,4783.76557,4926.595207,3655.812536,3228.991266,4271.295477,5432.821964,6735.793485,8318.81122,11214.68715,11523.26119,13566.39193,10741.59964,12754.99181,12248.17545,11818.50468,11053.5559,9230.067954
213,Vietnam,63.93174178,67.97639529,71.06401959,71.88781144,75.63148788,79.96166031,91.16648972,106.3530681,125.577186,134.2932089,44.05871503,33.87966787,38.47305611,56.43256239,84.96874405,78.57739438,80.98275763,83.27115195,88.59543781,94.27135794,94.88025764,109.6928028,138.7169353,181.65488,220.2389259,275.7518631,322.8575236,346.5780188,346.827244,361.2952711,388.2719034,402.8251348,427.8380264,477.9894957,592.5502654,683.5968054,779.9748933,901.3248932,1143.268575,1210.691107,1310.370275,1515.479925,1722.683931,1871.325494,2012.04629,2065.169251,2170.648046
214,Yemen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.091338,334.7573129,330.4005885,336.8282298,341.1655882,339.6029806,387.4301658,458.45536,475.1581736,429.1471796,500.2583785,607.8170621,611.221506,647.3371934,696.5075851,780.1668419,925.0950063,1078.067138,1178.472796,1359.664949,1224.137709,1229.775515,1281.485847,1287.62773,1358.885271,1272.528281,999.3647505,919.8771209
215,Yemen Arab Republic (Former),84.21956088,98.10552377,140.659956,125.505355,149.245531,177.2456993,188.9853276,210.2884554,224.4022603,238.6837417,257.9437769,272.4330103,297.3403888,298.8879495,296.1491228,302.2007586,305.0285453,308.7289149,312.3426723,318.5040549,381.8786972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,Yemen Democratic (Former),104.8884697,94.76606014,104.0575241,83.62124396,87.10261418,86.86756415,110.2987112,132.566365,155.8702353,163.2514644,193.2379353,215.204433,248.9200368,254.0523065,262.3169509,247.394465,208.285266,207.7997658,211.4851889,230.858359,266.1043837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,Yugoslavia (Former),719.9927803,775.5143213,802.374442,1036.285565,1421.354321,1578.482588,1766.104438,2128.616238,2510.285799,3123.11621,3176.043027,3102.794505,2804.79872,2852.04182,3033.234603,3201.055295,3443.924596,3648.360533,3763.075442,4033.25419,3764.435884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,Zambia,369.9614327,364.5800943,414.2484788,507.5891454,603.6906644,535.4190946,547.5162729,520.4245225,563.149903,672.4156332,732.6719496,659.0066501,678.0214014,612.1714507,473.982311,398.5868235,293.6144343,285.4833718,456.6840296,506.2501918,472.7408521,409.8199671,391.2920326,377.603451,411.0637572,416.6538238,382.9165918,445.1748516,355.54286,332.4590813,341.9005618,378.2709449,377.1299391,429.1609691,530.2799534,691.3173029,1030.161334,1104.582234,1369.082551,1139.107438,1463.202326,1644.631335,1734.946567,1850.797795,1738.084652,1319.421398,1269.517742
219,Zanzibar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.9148389,220.3727489,213.9703172,202.1257957,198.8118501,235.3186468,295.2869496,438.114805,324.7656944,313.5609224,325.0965972,336.2785169,337.3615509,341.5759664,379.8786551,407.8058211,445.4928846,513.7516219,599.1945748,579.5293703,587.2722078,651.0902139,758.5168526,835.3380271,936.2470986,794.6643032,822.7001275
220,Zimbabwe,390.7761871,437.0301708,521.7018451,620.2614708,721.9215735,767.2731635,735.1100919,720.3229478,699.0213612,803.0569535,997.694185,1157.08916,1187.136232,1038.164,817.3369141,871.6864866,927.3055866,971.1133184,1089.255686,1117.219337,1152.668564,1048.74396,845.4156346,804.4429431,829.7268767,845.9514873,1012.011227,1024.102739,706.397499,661.8820101,617.6112731,606.1297096,568.8881067,530.746768,502.4139678,480.9029839,464.9097736,451.8560479,405.2817468,605.8241223,713.6035084,839.0927969,955.6484666,1011.227398,1027.40746,1018.693084,998.3530801
